"OTU"	"RL725.mf"	"RL704.mf"	"RL703.mf"	"RL700.mf"	"RL693.mf"	"RL691.mf"	"RL686.mf"	"RL683.mf"	"RL682.mf"	"RL680.mf"	"RL679.mf"	"RL668.mf"	"RL667.mf"	"RL665.mf"	"RL663.mf"	"RL659.mf"	"RL656.mf"	"RL654.mf"	"RL651.mf"	"RL641.mf"	"RL628.mf"	"RL627.mf"	"RL625.mf"	"RL621.mf"	"RL619.mf"	"RL616.mf"	"RL613.mf"	"RL610.mf"	"RL607.mf"	"RL606.mf"	"RL605.mf"	"RL601.mf"	"RL591.mf"	"RL585.mf"	"RL573.mf"	"RL569.mf"	"RL568.mf"	"RL528.mf"	"RL518.mf"	"RL516.mf"	"RL514.mf"	"RL511.mf"	"RL509.mf"
"160"	"Gemella_sanguinis"	0	0.00165531835014249	0.0828641671788568	0.00152921512144813	0.0140868475884902	0.000331578394028354	0	0.00202865661671161	0.000523094627818172	0.00355662073097663	0.00504587650540707	0.000227128546925541	0.0133706145649948	0.006364649631767	0.00854483001371542	0.00180139768523958	0.00061276363966472	0.00842265384019493	0.0625088526447768	0.0145199828455899	0.000174448017398282	0.000639959042621272	0	0.0153725964567425	0.0108016263122762	0.00145186508822872	0.00290569424794243	0.0116567934263329	0.00687764258414727	0	0.0540846510608772	0	0	0.000489135268135061	0	0	0.0304224573048468	0	0	0.00656407790334215	0.0460731121586765	0.00556857364327272	0
"161"	"Gemmiger_formicilis"	0.000603921630951665	0	0	0	0	0.00290535458669966	0	0.00275072083621913	0	0.000814859197124026	0.000549871157640514	0.000180136433768533	0.000874498026626164	0	0	0.000452129458548273	0	0	8.91821992330331e-05	0	0.000540788853934675	0.00139511071291437	0	0	0	0	0	0	0	0	0	0.000262069530322264	0	0	0.000752091755194134	0	0	0	0	0	0	0	0
"162"	"Giardia_intestinalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372155770449669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"163"	"Gordonibacter_pamelaeae"	0.00062208468752164	0	9.8340503995083e-05	0	0.000792544964143732	6.06545842734794e-06	0	0	0	0	0	0	0	0	0	0	0.000219384512966381	0	0.000369843826231108	0	0	0.0003519774734417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012605798667387	0	0	0	0
"164"	"Granulicatella_elegans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118559864862738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"165"	"Haemophilus_parainfluenzae"	2.49742027837155e-05	0	0	0	0	0	0	0	0	8.62792091072498e-05	0	0	0	0	0	0	0	0	0	0	0	0.00014079098937668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"166"	"Haemophilus_sp_HMSC71H05"	0.000136222924274812	0	0	0	0	0	0	0	0	0.000244457759137208	0	0	0	0	0	0	0	0	0.00118035263690779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"167"	"Hafnia_paralvei"	0	0	0	0	0	0.000115243710119611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"168"	"Holdemanella_biformis"	0	0	0	0	0	0	0.000528103269600034	0	0	0.00124146195326543	0.000916451929400856	0	0	0	0	0	0	0.0045845716136847	0.000225578503942378	0	0.00847817364555652	0	0.00196583514099783	0	0.00244755952019742	0	0	0	0	0	0	0.00539699439007412	0	0.000748525183055169	9.40114693992667e-05	0	0	0	0.0058827060447806	0	0	0.00082860375811898	0
"169"	"Holdemania_filiformis"	7.60577993867698e-05	0	0	0	0	8.49164179828711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"170"	"Hungatella_hathewayi"	0.000129411778061071	0	0.00365089121081746	0	0	0	0	0	0	0	0	0.000548241320165099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"171"	"Intestinibacter_bartlettii"	0.00190258017570487	0	0.00519975414874001	0.0060398070106808	0	0	0	0	0	0	0.032000345017197	0.00227128546925541	0	0.000906259440202502	0.00149291774387358	0	0	0.00018310117043902	0	0	0	0.00222065787789581	0	0	0	0.000395963205880561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336505677606807	0.0148257704678493	0
"172"	"Intestinimonas_butyriciproducens"	0	0	0	0	0	0	0	0.000171920052263696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"173"	"Klebsiella_pneumoniae"	0.00208648112347586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"174"	"Klebsiella_quasipneumoniae"	0.000229308589195933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"175"	"Klebsiella_variicola"	0.000407533581788811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"176"	"Lachnospira_pectinoschiza"	0.00159721378712217	0	0	0.0468425856775371	0	0.0112817526748672	0	0.0264953360545822	0	0.00765967645296585	0.00735317901001628	0.0269029847823874	0.00319882172897465	0.0014583485244638	0	0	0.00279147880291706	0.0149649995070353	0.0213827437690496	0.0354728694835297	0	0	0	0	0.0307057467079313	0.00849797957235974	0.00789557756378075	0.0464881955422754	0	0.00177049300016427	0	0.000638794480160518	0.0146323089898221	0.0157412622654374	0	0.00710935866415748	0.00653391412570006	0	0	0.0286847799951912	0	0.00653973288665948	0.00115778261473626
"177"	"Lactobacillus_delbrueckii"	0	0	0	0	0	0	0	0	0	0.00212822049131216	0	0	0	0	0	0	0	0	0	0	0	0.00913861512863177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"178"	"Lactobacillus_farciminis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126004888989693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"179"	"Lactobacillus_helveticus"	0	0	0.000282728948985864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"180"	"Lactobacillus_iners"	6.92466531730292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"181"	"Lactobacillus_rogosae"	0.00158813225883718	0	0	0.0123700463506289	0	0.000345731130358833	0	0	0	0.00164889155182744	0.000355798984355626	0	0	0	0	0	0	0.00321131283539205	7.86901757938527e-05	0	0	0	0	0	0	0	0	0.00114656984521307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"182"	"Lactobacillus_ruminis"	0	0	0	0.0014521616463364	0	0	0	0	0.00919338808390438	0	0	0	0	0	0	0	0.0100765576300421	0	0	0	0	0	0	0	0	0	0	0	0.000323110725429737	0	0	0.040121207157774	0	0	0	0	0	0	0	0	0	0	0
"183"	"Lactobacillus_sakei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151609738696156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"184"	"Lactobacillus_salivarius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022112116620941	0	0	0	0	0	0	0	0	0	0	0
"185"	"Lactococcus_garvieae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305361865833133	0	0	0
"186"	"Lactococcus_lactis"	0	0	0	0	0.00640427462961306	0	0	0	0	0.00115997603355303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098568167669641	0	0	0	0	0	0	0	0	0
"187"	"Lactococcus_petauri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233950468862707	0	0	0
"188"	"Lawsonibacter_asaccharolyticus"	0.000127141395989824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47615640119191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"189"	"Mageeibacillus_indolicus"	8.51393276717572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"190"	"Megamonas_funiformis"	0	0	0	0.00032599547162654	0	0	0.0110570241049312	0.00583054577248591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357382175563994	0	0	0	0	0	0.00553621882805782	0	0	0	0	0	0	0	0	0	0	0
"191"	"Megamonas_funiformis_CAG_377"	0	0	0	0	0	0	0	0.0243782634109921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"192"	"Megamonas_hypermegale"	0	0	0	0.00127434593454011	0	0	0.00105841617631136	0.00478920145591724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632589965875781	0
"193"	"Megasphaera_elsdenii"	0	0	0	0	0	0	0	0.010261171119396	0	0.00402156980227681	0	0	0	0	0	0	0.00497019396616939	0	0	0	0	0	0	0	0	0	0	0	0.000221561640294677	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"194"	"Methanobrevibacter_smithii"	0.00670670863846322	0	0	0.0186113778346788	0.0103542164670391	0	0	0	0	0.0055122828040743	0	0	0	0.0388858217273097	0	0	0	0	0	0	0	0	0.00467733188720174	0	0	0	0	0.00668832409707625	0	0	0	0	0	0.00212699730234488	0	0	0	0	0	0.00764606876653042	0	0	0.0269994905756495
"195"	"Methanosphaera_stadtmanae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00985813897571532	0	0	0
"196"	"Mitsuokella_jalaludinii"	0	0	0	0	0	0	0	0	0	0.000153385260635111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"197"	"Mogibacterium_diversum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136134004123365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"198"	"Odoribacter_laneus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634764166442632	0	0	0	0	0	0	0
"199"	"Odoribacter_splanchnicus"	0.0103949443132037	0.00803767982388778	0	0.00213378854155553	0.0113129402139871	0.0139869471334643	0.000176770968903777	0.000756448229960262	0.00521133022963854	0.00306770521270222	0.0066200174664956	0.00932010244280668	0.00505137675906429	0.0139897290596777	0.00199055699183143	0.0191532006849583	0	0.000915505852195101	0.0230614675193184	0	0.000878055020904687	0	0	0.00559461707114236	0.0002629609401865	0.0243162020021524	0.00486817884472031	0.00255372374615639	0.0074961688299699	0.00417982368080019	0.019428112332469	0	0	0.0019861856342454	0	0.00803536756579144	0.00867731452672336	0.0191323920605689	0	0	0.0172848290788342	0	0.00152827305145186
"200"	"Olsenella_scatoligenes"	7.94633724936401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000544678790813084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"201"	"Oscillibacter_sp_57_20"	0.00148028911045295	0	0	0.000889078558981472	0.000434621431949788	0.00294376915673953	0	0	0.00511324998692263	0.00411743559017376	0.00457147785959956	0.00149591560216477	0.0418493331952547	0.0041771268450713	0.00364126278993555	0.00642237435607153	0	0.000788743503429626	0.00413385723503706	0	0	0	0	0	0	0.0233618291469531	0.050644273043981	0.00503795841078471	0	0.00164272546406994	0.0222765949676807	0.0012038819049179	0	0.00018527851065722	0.000932280404876062	0.000836395136959704	0.0129295443545599	0.00436532296569129	0.00636292694639534	0.00418369800432796	0.00447685967565003	0	0.0209327096744315
"202"	"Oscillibacter_sp_CAG_241"	0.00412868979656241	0	0	0	0	0.000663156788056708	0	0	0.00334126693518858	0.000599161174355902	0	0	0.00296869066933619	0.00686465484015459	0.00115306655014626	0.0014596305354708	0	0	0.000186233416045451	0	0	0	0.0056263557483731	0	0	0	0	0	0	0	0.00208158346419311	0	0	0	0	0.00416704005735281	0.00221254234944341	0	0	0	0	0	0
"203"	"Other"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"204"	"Parabacteroides_distasonis"	0.00662270450182709	0.0995153500912985	0.00593730792870313	0.00718375475657029	0.0185864577074998	0.0225655271692101	0.00082419464251386	0.00474990544397126	0.00389051629439766	0.00410305572198922	0.014501504059343	0.00605415057839459	0.0139114225551452	0.0127084657131845	0.00763451431623154	0.00564271804566152	0.0190108027960178	0.0102043690756208	0.0174429889676374	0.0238323769068965	0.00589052805414866	0	0	0.0140621456112497	0.00614924044743815	0.00565516681219161	0.0143611275919249	0.0314438093914494	0.110882369232474	0.000711847701096976	0.021107986707081	0.000253879857499693	0.00232544809910994	0.0102347849287048	0.00147284635392185	0.0277055889117902	0.00362995229205559	0.00832139690334902	0.0194189327090462	0.00437605193556143	0.0276913042189214	0.00082860375811898	0.0076413652572593
"205"	"Parabacteroides_goldsteinii"	0	0	0.00111862323294407	0	0	0	0	3.92960119459876e-05	0	0	0	0	0	0	0	0.000808136906224078	0	0	0.00044328799030537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"206"	"Parabacteroides_johnsonii"	0.00470309646058787	0	0	0	0	0	0	0	0	0	0.00596232843480792	0	0	0	0	0	0	0.00452823279201115	0	0	0	0	0	0	0	0	0	0.00884248562444626	0	0	0	0	0	0.0136439095247977	0	0.0191922812677361	0	0	0	0	0	0	0
"207"	"Parabacteroides_merdae"	0	0.00686018532739467	0.000712968653964352	0.0030821390044691	0.00123994937938616	0.0137807215469345	0.000315978106915501	0.000564880171723572	0.00829104985091803	0.00187417615338526	0	0.01130943523312	0.0108276663559897	0.00647923415868915	0.00628724708395538	0.00173019619570441	0	0	0.00427025353974641	0	0.000546603787847951	0	0	0.0127516947657569	0.000566377409632461	0.00434544236197129	0.0031338901312887	0	0.0483189010542641	0.00558526657783781	0.0108461454186904	0.000303017894435117	0	0	0.000195857227915139	0	0.000120998409735186	0.0113907646136007	0.00273125637793385	0.000601106035104592	0.0128376174805064	0.00357279684952378	0.000694669568841754
"208"	"Parabacteroides_sp_CAG_409"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326090178756707	0.0001410172040989	0	0	0	0	0	0	0	0
"209"	"Paraprevotella_clara"	0	0	0	0	0.000536885298290915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"210"	"Paraprevotella_xylaniphila"	0	0.00969299817403027	0	0.000497883993029624	0.00297843510718532	0.00566311635166719	0.000225382985352316	0.00180761654951543	0.0101676518282157	0.00109766327142001	0	0.0044329226744778	0.00385469524894427	0	0.0132663340979985	0	0	0	0.00755163387035007	0	0.0025527559879282	0	0	0	0	0.00824415700448758	0	0.000451679029932422	0	0.00633361928924745	0	0.00107284713975677	0	0.00823377701360685	0.0039484817147692	0	0	0	0.0201692778678192	0	0	0	0
"211"	"Parasutterella_excrementihominis"	0.00256666693154457	0	0	0	0.0048830996177888	0.00741603383717075	0	0.000225952068689429	0	0	0.00928311895546044	0	0	0	0	0	0	0	0.0123123895058782	0	0	0	0	0	0	0.0110565110565111	0	0	0	0	0	0	0.0027021051855855	0.0166157768357395	0	0.00324849896944171	0	0	0.0350861396242271	0	0.00151205194343147	0	0
"212"	"Parvimonas_sp_KA00067"	9.08152828498744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"213"	"Pediococcus_pentosaceus"	0	0	0	0	0	0	0	0	0	0.000325943678849611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"214"	"Peptoniphilus_harei"	2.27038207124686e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"215"	"Peptostreptococcus_anaerobius"	0.000123735822882954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"216"	"Phascolarctobacterium_faecium"	0	0	0.00410571604179471	0	0.00145726009536106	0.00591988742509159	0	0.00454851338274807	0	0	0	0.000979002357437677	0	0	0	0	0	0	0	0	0.000139558413918626	0	0	0	0	0	0	0	0	0.00259185573219924	0	0	0.000311151506218936	0	0	0	0	0	0.000870400384176721	0	0	0	0
"217"	"Phascolarctobacterium_sp_CAG_266"	0	0	0	0	0	0.00847344542300507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"218"	"Phascolarctobacterium_succinatutens"	0.0055817343221604	0	0	0	0	0	0	0	0	0.00718034751348113	0	0	0.021724372029871	0.013656392254086	0	0	0	0.0032606093043564	0	0	0	0	0.0185059652928416	0	0	0	0.0376218946343541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123221397578339	0
"219"	"Prevotella_bivia"	9.7626429063615e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"220"	"Prevotella_copri"	0.0360468561451864	0	0.000245851259987707	0.162067166921536	0.00116325147963032	0.234452208231231	0.132103154698904	0.0622448829224444	0.035851598054088	0.089380467345716	0	0	0.0648969588180469	0.113157428723216	0.440786998264331	0.050189929973335	0.177746845402003	0.0218946745728813	0	0.243796842771663	0	0	0.584191973969631	0.417857412867619	0.352650848554726	0.374520275346722	0.0207506123256203	0.0543925785660928	0.0608555972009379	0.461204300290215	0.0524047766862652	0.520584742639532	0	0.0648919455725847	0.0950299269844254	0	0.151455438014243	0.418116090307619	0	0.207165183938447	0.0837261703578523	0.435061521601611	0
"221"	"Prevotella_disiens"	0.000727657453834619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"222"	"Prevotella_sp_885"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140502787591643	0	0	0.0446719088937093	0	0	0	0	0.0883206226221705	0	0	0	0.124990786618075	0	0	0	0	0	0	0.000540248514316586	0	0	0.0181223660646667	0
"223"	"Prevotella_sp_AM42_24"	0	0	0	0.0138636983297177	0	0	0	0	0	0	0	0	0.00196762055990887	0	0	0	0	0.00578177157424752	0	0	0	0	0	0	0.0140987519469223	0	0	0.0159303719403089	0	0	0	0	0	0	0	0	0	0	0	0	0.00326128850544042	0	0
"224"	"Prevotella_sp_CAG_1092"	0	0	0	0	0	0	0	0	0	0.0376752546434991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0731198860379063	0	0	0	0	0	0	0	0	0	0	0	0.0397451310411157	0	0	0
"225"	"Prevotella_sp_CAG_279"	0	0	0	0	0.00221145610962686	0	0.0014252159367867	0.00424396929016666	0	0	0	0	0	0.0200939593120762	0.00581388292126376	0	0	0.000838039972393977	0	0	0	0	0	0	0	0	0.0422010253601692	0.0186230738495214	0	0.00489167138189717	0.0130372859073148	0.00055689775193481	0	0.011368689413927	0	0	0	0	0	0	0	0	0.0150048626869819
"226"	"Prevotella_sp_CAG_520"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221687905746574	0	0	0
"227"	"Prevotella_sp_CAG_5226"	0	0	0	0	0	0	0.0775516336951982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0848128033103616	0	0.00311109469913776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"228"	"Prevotella_sp_CAG_617"	0	0	0	0	0	0.0316616929907562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"229"	"Prevotella_sp_CAG_873"	0	0	0	0	0	0	0	0	0	0.00250689035350509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"230"	"Prevotella_sp_CAG_891"	0	0	0	0.00567232120630179	0	0	0	0	0	0	0.0524102685743243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"231"	"Prevotella_stercorea"	0	0	0	0	0	0	0.336613907897906	0	0.164604802008683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234486069311866	0	0.0461965453018296	0	0	0.170856431387662	0	0	0	0	0	0.000432796345275307	0	0	0.0846107534849257
"232"	"Proteobacteria_bacterium_CAG_139"	0.00015211559877354	0	0	0	0.0106354420994772	0.000458953021002661	0	0	0	0	0.00216713926834791	0	0	0	0	0	0	0	0.0081208261419256	0	0	0	0	0	0	0.00553333197961297	0	0	0	0	0	0	0.0277743660288061	0.000844870008596923	0	0	0	0	0.0291434059667447	0	0	0	0
"233"	"Romboutsia_ilealis"	5.33539786743012e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"234"	"Roseburia_faecis"	0.00229876184713745	0	0	0.0538188887703451	0	0.0679108943720633	0	0.0744905026451128	0.199959460166344	0.0243786698621929	0.0309437298515348	0.00711147312442728	0.0669221121428654	0	0	0.0154329228567462	0.0374164069355766	0.0429372244679503	0	0	0	0.0637399206450787	0.0968682212581345	0	0	0.0323877596604869	0.0373480595743386	0.0298455605163039	0.0022433116079836	0.0812053954405242	0	0.0179108144629622	0	0.045267245723772	0.132046943060387	0.141627087253936	0.00973172924012999	0.0552145146988609	0.0262320667507053	0.0204856936763645	0.0565092353760859	0.00780491281841104	0.0254249062196082
"235"	"Roseburia_hominis"	0.00267110450682193	0.0171078004744108	0.00114320835894284	0.0120381236886091	0.00627644479668665	0.00205416858739517	2.20963711129721e-05	0.0229636069809365	0.012796202333002	0.00351827441581786	0.0142858683112486	0	0.024716075805171	0.000927092990551985	0	0	0	0.00588740686488542	0.0134507740490292	0	0	0	0	0	0	0.00197981602940281	0.0442547883102856	0.00641036777096399	0.0173187348830339	0.00463613630970851	0.0093123470766534	0.00137586503419188	0	0.00260872143005366	0.0028125097928614	0.154031125847597	0.123815944133306	0.00521792510742787	0	0.0123827843231546	0.0112069732277862	0.0101748977609879	0.0175519844394017
"236"	"Roseburia_intestinalis"	0.000224767825053439	0	0.0132145052243393	0.0379162369453632	0.0836007107338711	0.00196116489150917	0.000623117665385814	0.0525780639837315	0.0363027671705812	0.0378142600359497	0.0297146060873972	0.0140663058716645	0.0271554650373388	0	0.00349561227833813	0.0264335529899285	0.0110600054467879	0.00304229637037141	0.0199532055754613	0.000939408172851104	0	0.0479137335210547	0.0113204989154013	0	0.0256083500212392	0.00134018315836498	0.0280680936515905	0.0228445355523513	0	0.0122291784547429	0	0.0434052659596249	0	0.00500993092817123	0.00477108207201279	0.0196851569734445	0.0101292954435456	0.0343428142691494	0.01758809052164	0.0175042077422457	0	0.0110658695439115	0.0115778261473626
"237"	"Roseburia_inulinivorans"	0.0161617147741708	0.0131230908377276	0.0161155500921942	0.0312185118010361	0.0027227754413325	0.00436510824821473	0.0628597565421831	0.0191469818206825	0.0220288225139928	0.197229478729778	0.00343939018210439	0.0232924240881572	0.040307455095677	0.0378545609850103	0.0165556081515736	0.124449523484031	0.0307516567313221	0.0223172157354329	0.00392401676625346	0.00424775869463108	0.067674200882707	0.123326507103545	0.0534164859002169	0	0.0625037927058681	0.00226409730541962	0.00216025436234464	0.00326598683181905	0.00287106958881852	0.0141821965064705	0.00573348427856699	0.000597846116047664	0	0.0241454955088489	0.0282504465544796	0.0229261881291633	0.0666182673027726	0.0196780574312803	0.0367969265862297	0.0322914162058187	0.0295591330902191	0.0311305540953518	0.010281109618858
"238"	"Roseburia_sp_CAG_182"	0.00123281746468704	0	0	0	0	0	0	0	0.00593058534288853	0	0	0	0	0	0	0	0	0.00292961872702432	0	0	0	0	0	0	0	0	0.00118661859340057	0	0	0	0	0	0	0	0	0.0100890163395764	0	0	0	0.0605674440971387	0	0	0
"239"	"Roseburia_sp_CAG_303"	0	0	0	0	0.00212197522657838	0	0	0	0.000908876915834074	0	0	0.0364893758664171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122950819672131	0	0	0	0	0	0	0	0	0.00189876348816746
"240"	"Roseburia_sp_CAG_309"	8.85449007786275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"241"	"Roseburia_sp_CAG_471"	0.0043897837347558	0	0.00522433927473878	0.00777054660549806	0.00956167150289535	0.000315403838222093	0.0236740520104383	7.85920238919753e-05	0	0.00157219892150989	0	0.00792600308581543	0.000632860414005776	0.001812518880405	0.00371408804573426	3.91608192443386e-05	0	0	0	0	0.0143570718318786	0	0	0	0.00475352468798673	0.000994984466058846	0	0.000521168111460487	0	0	0	0	0	0.00550647733673258	0.011022844787064	0	0.00442508469888681	0	0	0.00476075979802837	0	0	0
"242"	"Ruminococcaceae_bacterium_D16"	0	0	0	0	0	0.000105134612740698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"243"	"Ruminococcus_bicirculans"	0.00156429324708909	0	0	0	0	0	0	0.0555203528781873	0	0.0148975434391851	0	0	0.00551163887834121	0.0197502057313097	0	0	0	0.00333103283144833	0	0	0	0.00827467042109305	0	0	0	0	0	0.0044994180289422	0	0	0.0111017784756966	0	0	0.00744819612842024	0	0.00984257848672223	0	0	0	0	0.0061964481603368	0	0.0112999583198259
